exercise_name,educational_list,parser_list
ae_python_float,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, NestedFunctionCall, Printing, Python, TransformingToFloatType, TransformingToIntType]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
ae_python_for,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, ForLoopWith*=, ForLoopWithUpdate, HandlingFunction, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[*, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, ComparisonOperator, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, Less, Literal, MembershipOperator, NumericLiteral, Operator, Statement, StringLiteral, in, print(), range()]"
ae_python_function,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionCallingFunction, CallingFunctionLibrary, CallingStandardFunction, DefiningFunctionCallingFunction, DefiningStandardFunction, HandlingFunction, HandlingFunctionCallingFunction, HandlingStandardFunction, ManagingVariable, Multiplication, NestedFunctionCall, Printing, Python]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, Literal, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
ae_python_if,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, Printing, Python, TransformingToFloatType]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FloatLiteral, FunctionCall, IfElseStatement, IntegerLiteral, Larger, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
ae_python_input,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, ManagingVariable, Printing, Python]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, Literal, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), print()]"
ae_python_intro,"[Addition, ArithmeticOperation, AssigningVariable, ManagingVariable, Multiplication]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, ExpressionStatement, FloatLiteral, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement]"
ae_python_list,"[AddingListElement, AddingListElementWithAppend, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CheckingInForLoop, CreatingList, DefiningStandardFunction, FindingLength, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingStandardFunction, IfCheckingInForLoop, IfElseChecking, IndexingList, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IfElseStatement, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, Larger, ListLiteral, ListMethod, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, append(), len(), list(), print()]"
ae_python_split,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInForLoop, CreatingList, CreatingString, DefiningStandardFunction, FindMaximum, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingInteger, HandlingList, HandlingStandardFunction, HandlingString, IfCheckingInForLoop, IfElseChecking, IndexingList, IndexingString, ManagingVariable, NestedFunctionCall, NonNestedIteration, Printing, Python, SingleForLoopIteration, SplittingString, TransformingToIntType, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IfElseStatement, IndexingExpression, IntegerLiteral, IterationStatement, Larger, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, int(), len(), print(), split()]"
ae_python_while,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInWhileLoop, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, IfCheckingInWhileLoop, ManagingVariable, NestedFunctionCall, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToFloatType, TransformingToIntType, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfStatement, IntegerLiteral, IterationStatement, Larger, Literal, LogicalExpression, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, input(), int(), print()]"
objects_classes_loan,[],[]
objects_classes_point,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, Concatenation, CreatingObject, DefiningClass, DefiningOOPMethod, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, ManagingVariable, NestedFunctionCall, Printing, Python, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print(), str()]"
objects_classes_tv,[],[]
ps_hello,"[CallingFunctionLibrary, CallingStandardFunction, CreatingString, HandlingFunction, HandlingStandardFunction, HandlingString, Printing, Python]","[BuiltInFunction, Call, ExpressionStatement, FunctionCall, Literal, Statement, StringLiteral, print()]"
ps_python_2d_list,"[AddingListElement, AddingListElementWithAppend, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Create2DArray, CreatingList, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, Multiplication, NestedForLoopIteration, NestedLoopIteration, NonNestedIteration, Printing, Python, ReplacingElement2DArray, ReplacingListElement, SingleForLoopIteration, TwoDimensionalArrayTask, UpdatingVariable]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonOperator, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, Less, ListLiteral, ListMethod, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, append(), print(), range()]"
ps_python_add_to_list,"[Addition, ArithmeticOperation, CallingFunctionLibrary, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, IndexingList, ManagingVariable, NonNestedIteration, Python, ReplacingListElement, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, NumericLiteral, Operator, Statement, SubscriptExpression, len(), range()]"
ps_python_addition,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, ManagingVariable, Printing, Python, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, print()]"
ps_python_bigger_than,"[ArithmeticOperation, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, FindMaximum, HandlingFunction, HandlingStandardFunction, HandlingString, Printing, Python]","[ArithmeticExpression, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, Larger, Literal, LogicalExpression, Statement, StringLiteral, print()]"
ps_python_calculate_function,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, DefiningStandardFunction, HandlingFunction, HandlingStandardFunction, ManagingVariable, Multiplication, NestedFunctionCall, Printing, Python]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, print()]"
ps_python_class_person,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, Concatenation, CreatingObject, CreatingString, DefiningClass, DefiningOOPMethod, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, ManagingVariable, Printing, Python]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, ClassMethod, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, JumpStatement, Literal, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, __init()__, print()]"
ps_python_class_point,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, Importing, ManagingVariable, Multiplication, Python, Substraction]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, Call, ClassDefinition, ClassMethod, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, ImportFrom, ImportStatement, JumpStatement, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, __init()__]"
ps_python_comparisons,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingStandardFunction, ManagingVariable, Printing, Python]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, Larger, Literal, LogicalExpression, Operator, SimpleAssignmentStatement, Statement, print()]"
ps_python_conditionals_temperature,"[BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingStandardFunction, IfElifElseChecking, NestedIfChecking, Printing, Python]","[ArithmeticExpression, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifElseStatement, IfElseStatement, IfStatement, IntegerLiteral, Larger, LessOrEqual, Literal, LogicalExpression, NumericLiteral, Statement, StringLiteral, print()]"
ps_python_dict_filter,"[AccessingDictionary, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CheckingInForLoop, CreatingDictionary, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingDictionary, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, HandlingTuple, IfCheckingInForLoop, IndexingString, IndexingTuple, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DictLiteral, DictionaryMethod, ExpressionStatement, ForStatement, FunctionCall, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Larger, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, TupleLiteral, items(), print()]"
ps_python_dict_keys,"[AccessingDictionary, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingForItem, CheckingInForLoop, CreatingDictionary, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingDictionary, HandlingFunction, HandlingStandardFunction, IfChecking, IfCheckingInForLoop, IfElseChecking, IfElseCheckingInForLoop, IndexingDictionary, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DictLiteral, ExpressionStatement, ForStatement, FunctionCall, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Larger, Literal, LiteralCollection, LogicalExpression, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, in, print()]"
ps_python_dict_values,"[AccessingDictionary, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, ForLoopWith+=, ForLoopWithUpdate, HandlingDictionary, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, DictionaryMethod, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, print(), values()]"
