exercise_name,parent,leaf_class
ae_adl_swap,NumericLiteral,FloatLiteral
ae_adl_swap,NumericLiteral,IntegerLiteral
ae_adl_swap,LiteralCollection,TupleLiteral
ae_adl_swap,LiteralCollection,SetLiteral
ae_adl_swap,LiteralCollection,ListLiteral
ae_adl_swap,LiteralCollection,DictLiteral
ae_adl_swap,ClassMethod,__init()__
ae_adl_swap,AssignmentStatement,AugmentedAssignmentStatement
ae_adl_swap,BuiltInFunction,list()
ae_adl_comparison,SubscriptExpression,IndexingExpression
ae_adl_comparison,SubscriptExpression,SlicingExpression
ae_adl_comparison,Call,FunctionCall
ae_adl_comparison,ArithmeticExpression,UnaryOperation
ae_adl_comparison,LogicalExpression,ComparisonExpression
ae_adl_comparison,LogicalExpression,BooleanExpression
ae_adl_comparison,Literal,StringLiteral
ae_adl_comparison,Literal,BooleanLiteral
ae_adl_comparison,Literal,NoneLiteral
ae_adl_comparison,NumericLiteral,FloatLiteral
ae_adl_comparison,NumericLiteral,IntegerLiteral
ae_adl_comparison,LiteralCollection,TupleLiteral
ae_adl_comparison,LiteralCollection,SetLiteral
ae_adl_comparison,LiteralCollection,ListLiteral
ae_adl_comparison,LiteralCollection,DictLiteral
ae_adl_comparison,Error,TypeError
ae_adl_comparison,Error,OSError
ae_adl_comparison,Error,IndexError
ae_adl_comparison,Error,IOError
ae_adl_comparison,Error,FileNotFoundError
ae_adl_comparison,Error,ValueError
ae_adl_comparison,Error,AssertionError
ae_adl_comparison,StringMethod,split()
ae_adl_comparison,StringMethod,lower()
ae_adl_comparison,StringMethod,join()
ae_adl_comparison,StringMethod,format()
ae_adl_comparison,StringMethod,capitalize()
ae_adl_comparison,StringMethod,rstrip()
ae_adl_comparison,StringMethod,replace()
ae_adl_comparison,DictionaryMethod,values()
ae_adl_comparison,DictionaryMethod,keys()
ae_adl_comparison,DictionaryMethod,items()
ae_adl_comparison,DictionaryMethod,get()
ae_adl_comparison,ClassMethod,__init()__
ae_adl_comparison,ListMethod,reverse()
ae_adl_comparison,ListMethod,insert()
ae_adl_comparison,ListMethod,remove()
ae_adl_comparison,ListMethod,append()
ae_adl_comparison,ListMethod,pop()
ae_adl_comparison,FileMethod,readline()
ae_adl_comparison,FileMethod,close()
ae_adl_comparison,FileMethod,read()
ae_adl_comparison,Operator,=
ae_adl_comparison,ComparisonOperator,LessOrEqual
ae_adl_comparison,ComparisonOperator,LargerOrEqual
ae_adl_comparison,MembershipOperator,in
ae_adl_comparison,LogicalOperator,and
ae_adl_comparison,LogicalOperator,or
ae_adl_comparison,LogicalOperator,not
ae_adl_comparison,ArtithmeticOperator,//
ae_adl_comparison,ArtithmeticOperator,-
ae_adl_comparison,ArtithmeticOperator,+
ae_adl_comparison,ArtithmeticOperator,/
ae_adl_comparison,ArtithmeticOperator,**
ae_adl_comparison,ArtithmeticOperator,Modulus
ae_adl_comparison,ArtithmeticOperator,*
ae_adl_comparison,ConditionalStatement,IfElifElseStatement
ae_adl_comparison,ConditionalStatement,IfStatement
ae_adl_comparison,ConditionalStatement,IfElseStatement
ae_adl_comparison,ConditionalStatement,IfElifStatement
ae_adl_comparison,ImportStatement,Import
ae_adl_comparison,ImportStatement,ImportFrom
ae_adl_comparison,JumpStatement,PassStatement
ae_adl_comparison,JumpStatement,BreakStatement
ae_adl_comparison,JumpStatement,ContinueStatement
ae_adl_comparison,JumpStatement,ReturnStatement
ae_adl_comparison,IterationStatement,ForStatement
ae_adl_comparison,IterationStatement,WhileStatement
ae_adl_comparison,ExceptionHandlingStatement,TryStatement
ae_adl_comparison,ExceptionHandlingStatement,RaiseStatement
ae_adl_comparison,ExceptionHandlingStatement,AssertStatement
ae_adl_comparison,AssignmentStatement,SimpleAssignmentStatement
ae_adl_comparison,AssignmentStatement,AugmentedAssignmentStatement
ae_adl_comparison,DefinitionStatement,FunctionDefinition
ae_adl_comparison,DefinitionStatement,ClassDefinition
ae_adl_comparison,BuiltInFunction,dict()
ae_adl_comparison,BuiltInFunction,str()
ae_adl_comparison,BuiltInFunction,next()
ae_adl_comparison,BuiltInFunction,input()
ae_adl_comparison,BuiltInFunction,int()
ae_adl_comparison,BuiltInFunction,max()
ae_adl_comparison,BuiltInFunction,float()
ae_adl_comparison,BuiltInFunction,set()
ae_adl_comparison,BuiltInFunction,open()
ae_adl_comparison,BuiltInFunction,range()
ae_adl_comparison,BuiltInFunction,tuple()
ae_adl_comparison,BuiltInFunction,abs()
ae_adl_comparison,BuiltInFunction,round()
ae_adl_comparison,BuiltInFunction,len()
ae_adl_comparison,BuiltInFunction,min()
ae_adl_comparison,BuiltInFunction,list()
ae_adl_logic,ArithmeticExpression,UnaryOperation
ae_adl_logic,NumericLiteral,FloatLiteral
ae_adl_logic,NumericLiteral,IntegerLiteral
ae_adl_logic,ClassMethod,__init()__
ae_adl_logic,ComparisonOperator,LessOrEqual
ae_adl_greet,ClassMethod,__init()__
ae_adl_input1,SubscriptExpression,IndexingExpression
ae_adl_input1,SubscriptExpression,SlicingExpression
ae_adl_input1,Call,FunctionCall
ae_adl_input1,ArithmeticExpression,UnaryOperation
ae_adl_input1,LogicalExpression,ComparisonExpression
ae_adl_input1,LogicalExpression,BooleanExpression
ae_adl_input1,Literal,StringLiteral
ae_adl_input1,Literal,BooleanLiteral
ae_adl_input1,Literal,NoneLiteral
ae_adl_input1,NumericLiteral,FloatLiteral
ae_adl_input1,NumericLiteral,IntegerLiteral
ae_adl_input1,LiteralCollection,TupleLiteral
ae_adl_input1,LiteralCollection,SetLiteral
ae_adl_input1,LiteralCollection,ListLiteral
ae_adl_input1,LiteralCollection,DictLiteral
ae_adl_input1,Error,TypeError
ae_adl_input1,Error,OSError
ae_adl_input1,Error,IndexError
ae_adl_input1,Error,IOError
ae_adl_input1,Error,FileNotFoundError
ae_adl_input1,Error,ValueError
ae_adl_input1,Error,AssertionError
ae_adl_input1,StringMethod,split()
ae_adl_input1,StringMethod,lower()
ae_adl_input1,StringMethod,join()
ae_adl_input1,StringMethod,format()
ae_adl_input1,StringMethod,capitalize()
ae_adl_input1,StringMethod,rstrip()
ae_adl_input1,StringMethod,replace()
ae_adl_input1,DictionaryMethod,values()
ae_adl_input1,DictionaryMethod,keys()
ae_adl_input1,DictionaryMethod,items()
ae_adl_input1,DictionaryMethod,get()
ae_adl_input1,ClassMethod,__init()__
ae_adl_input1,ListMethod,reverse()
ae_adl_input1,ListMethod,insert()
ae_adl_input1,ListMethod,remove()
ae_adl_input1,ListMethod,append()
ae_adl_input1,ListMethod,pop()
ae_adl_input1,FileMethod,readline()
ae_adl_input1,FileMethod,close()
ae_adl_input1,FileMethod,read()
ae_adl_input1,Operator,=
ae_adl_input1,ComparisonOperator,LessOrEqual
ae_adl_input1,ComparisonOperator,Less
ae_adl_input1,ComparisonOperator,Larger
ae_adl_input1,ComparisonOperator,LargerOrEqual
ae_adl_input1,ComparisonOperator,==
ae_adl_input1,ComparisonOperator,NotEqual
ae_adl_input1,MembershipOperator,in
ae_adl_input1,LogicalOperator,and
ae_adl_input1,LogicalOperator,or
ae_adl_input1,LogicalOperator,not
ae_adl_input1,ArtithmeticOperator,//
ae_adl_input1,ArtithmeticOperator,-
ae_adl_input1,ArtithmeticOperator,+
ae_adl_input1,ArtithmeticOperator,/
ae_adl_input1,ArtithmeticOperator,**
ae_adl_input1,ArtithmeticOperator,Modulus
ae_adl_input1,ArtithmeticOperator,*
ae_adl_input1,Statement,ExpressionStatement
ae_adl_input1,ConditionalStatement,IfElifElseStatement
ae_adl_input1,ConditionalStatement,IfStatement
ae_adl_input1,ConditionalStatement,IfElseStatement
ae_adl_input1,ConditionalStatement,IfElifStatement
ae_adl_input1,ImportStatement,Import
ae_adl_input1,ImportStatement,ImportFrom
ae_adl_input1,JumpStatement,PassStatement
ae_adl_input1,JumpStatement,BreakStatement
ae_adl_input1,JumpStatement,ContinueStatement
ae_adl_input1,JumpStatement,ReturnStatement
ae_adl_input1,IterationStatement,ForStatement
ae_adl_input1,IterationStatement,WhileStatement
ae_adl_input1,ExceptionHandlingStatement,TryStatement
ae_adl_input1,ExceptionHandlingStatement,RaiseStatement
ae_adl_input1,ExceptionHandlingStatement,AssertStatement
ae_adl_input1,AssignmentStatement,AugmentedAssignmentStatement
ae_adl_input1,DefinitionStatement,FunctionDefinition
ae_adl_input1,DefinitionStatement,ClassDefinition
ae_adl_input1,BuiltInFunction,dict()
ae_adl_input1,BuiltInFunction,str()
ae_adl_input1,BuiltInFunction,next()
ae_adl_input1,BuiltInFunction,max()
ae_adl_input1,BuiltInFunction,float()
ae_adl_input1,BuiltInFunction,set()
ae_adl_input1,BuiltInFunction,open()
ae_adl_input1,BuiltInFunction,range()
ae_adl_input1,BuiltInFunction,tuple()
ae_adl_input1,BuiltInFunction,abs()
ae_adl_input1,BuiltInFunction,round()
ae_adl_input1,BuiltInFunction,len()
ae_adl_input1,BuiltInFunction,min()
ae_adl_input1,BuiltInFunction,list()
ae_adl_input2,ClassMethod,__init()__
ae_adl_hiscore1,ClassMethod,__init()__
ae_adl_hiscore2,ClassMethod,__init()__
ae_adl_ifelse,SubscriptExpression,IndexingExpression
ae_adl_ifelse,SubscriptExpression,SlicingExpression
ae_adl_ifelse,Call,FunctionCall
ae_adl_ifelse,ArithmeticExpression,BinaryOperation
ae_adl_ifelse,ArithmeticExpression,UnaryOperation
ae_adl_ifelse,LogicalExpression,ComparisonExpression
ae_adl_ifelse,LogicalExpression,BooleanExpression
ae_adl_ifelse,Literal,BooleanLiteral
ae_adl_ifelse,Literal,NoneLiteral
ae_adl_ifelse,NumericLiteral,FloatLiteral
ae_adl_ifelse,NumericLiteral,IntegerLiteral
ae_adl_ifelse,LiteralCollection,TupleLiteral
ae_adl_ifelse,LiteralCollection,SetLiteral
ae_adl_ifelse,LiteralCollection,ListLiteral
ae_adl_ifelse,LiteralCollection,DictLiteral
ae_adl_ifelse,Error,TypeError
ae_adl_ifelse,Error,OSError
ae_adl_ifelse,Error,IndexError
ae_adl_ifelse,Error,IOError
ae_adl_ifelse,Error,FileNotFoundError
ae_adl_ifelse,Error,ValueError
ae_adl_ifelse,Error,AssertionError
ae_adl_ifelse,StringMethod,split()
ae_adl_ifelse,StringMethod,lower()
ae_adl_ifelse,StringMethod,join()
ae_adl_ifelse,StringMethod,format()
ae_adl_ifelse,StringMethod,capitalize()
ae_adl_ifelse,StringMethod,rstrip()
ae_adl_ifelse,StringMethod,replace()
ae_adl_ifelse,DictionaryMethod,values()
ae_adl_ifelse,DictionaryMethod,keys()
ae_adl_ifelse,DictionaryMethod,items()
ae_adl_ifelse,DictionaryMethod,get()
ae_adl_ifelse,ClassMethod,__init()__
ae_adl_ifelse,ListMethod,reverse()
ae_adl_ifelse,ListMethod,insert()
ae_adl_ifelse,ListMethod,remove()
ae_adl_ifelse,ListMethod,append()
ae_adl_ifelse,ListMethod,pop()
ae_adl_ifelse,FileMethod,readline()
ae_adl_ifelse,FileMethod,close()
ae_adl_ifelse,FileMethod,read()
ae_adl_ifelse,Operator,=
ae_adl_ifelse,ComparisonOperator,LessOrEqual
ae_adl_ifelse,ComparisonOperator,Less
ae_adl_ifelse,ComparisonOperator,Larger
ae_adl_ifelse,ComparisonOperator,LargerOrEqual
ae_adl_ifelse,ComparisonOperator,NotEqual
ae_adl_ifelse,MembershipOperator,in
ae_adl_ifelse,LogicalOperator,and
ae_adl_ifelse,LogicalOperator,or
ae_adl_ifelse,LogicalOperator,not
ae_adl_ifelse,ArtithmeticOperator,//
ae_adl_ifelse,ArtithmeticOperator,-
ae_adl_ifelse,ArtithmeticOperator,+
ae_adl_ifelse,ArtithmeticOperator,/
ae_adl_ifelse,ArtithmeticOperator,**
ae_adl_ifelse,ArtithmeticOperator,*
ae_adl_ifelse,Statement,ExpressionStatement
ae_adl_ifelse,ConditionalStatement,IfElifElseStatement
ae_adl_ifelse,ConditionalStatement,IfStatement
ae_adl_ifelse,ConditionalStatement,IfElifStatement
ae_adl_ifelse,ImportStatement,Import
ae_adl_ifelse,ImportStatement,ImportFrom
ae_adl_ifelse,JumpStatement,PassStatement
ae_adl_ifelse,JumpStatement,BreakStatement
ae_adl_ifelse,JumpStatement,ContinueStatement
ae_adl_ifelse,JumpStatement,ReturnStatement
ae_adl_ifelse,IterationStatement,ForStatement
ae_adl_ifelse,IterationStatement,WhileStatement
ae_adl_ifelse,ExceptionHandlingStatement,TryStatement
ae_adl_ifelse,ExceptionHandlingStatement,RaiseStatement
ae_adl_ifelse,ExceptionHandlingStatement,AssertStatement
ae_adl_ifelse,AssignmentStatement,AugmentedAssignmentStatement
ae_adl_ifelse,DefinitionStatement,FunctionDefinition
ae_adl_ifelse,DefinitionStatement,ClassDefinition
ae_adl_ifelse,BuiltInFunction,dict()
ae_adl_ifelse,BuiltInFunction,str()
ae_adl_ifelse,BuiltInFunction,next()
ae_adl_ifelse,BuiltInFunction,input()
ae_adl_ifelse,BuiltInFunction,int()
ae_adl_ifelse,BuiltInFunction,max()
ae_adl_ifelse,BuiltInFunction,float()
ae_adl_ifelse,BuiltInFunction,set()
ae_adl_ifelse,BuiltInFunction,open()
ae_adl_ifelse,BuiltInFunction,range()
ae_adl_ifelse,BuiltInFunction,tuple()
ae_adl_ifelse,BuiltInFunction,abs()
ae_adl_ifelse,BuiltInFunction,round()
ae_adl_ifelse,BuiltInFunction,len()
ae_adl_ifelse,BuiltInFunction,min()
ae_adl_ifelse,BuiltInFunction,list()
ae_adl_nested_if,SubscriptExpression,IndexingExpression
ae_adl_nested_if,SubscriptExpression,SlicingExpression
ae_adl_nested_if,Call,FunctionCall
ae_adl_nested_if,ArithmeticExpression,BinaryOperation
ae_adl_nested_if,ArithmeticExpression,UnaryOperation
ae_adl_nested_if,LogicalExpression,BooleanExpression
ae_adl_nested_if,Literal,BooleanLiteral
ae_adl_nested_if,Literal,NoneLiteral
ae_adl_nested_if,NumericLiteral,FloatLiteral
ae_adl_nested_if,LiteralCollection,TupleLiteral
ae_adl_nested_if,LiteralCollection,SetLiteral
ae_adl_nested_if,LiteralCollection,ListLiteral
ae_adl_nested_if,LiteralCollection,DictLiteral
ae_adl_nested_if,Error,TypeError
ae_adl_nested_if,Error,OSError
ae_adl_nested_if,Error,IndexError
ae_adl_nested_if,Error,IOError
ae_adl_nested_if,Error,FileNotFoundError
ae_adl_nested_if,Error,ValueError
ae_adl_nested_if,Error,AssertionError
ae_adl_nested_if,StringMethod,split()
ae_adl_nested_if,StringMethod,lower()
ae_adl_nested_if,StringMethod,join()
ae_adl_nested_if,StringMethod,format()
ae_adl_nested_if,StringMethod,capitalize()
ae_adl_nested_if,StringMethod,rstrip()
ae_adl_nested_if,StringMethod,replace()
ae_adl_nested_if,DictionaryMethod,values()
ae_adl_nested_if,DictionaryMethod,keys()
ae_adl_nested_if,DictionaryMethod,items()
ae_adl_nested_if,DictionaryMethod,get()
ae_adl_nested_if,ClassMethod,__init()__
ae_adl_nested_if,ListMethod,reverse()
ae_adl_nested_if,ListMethod,insert()
ae_adl_nested_if,ListMethod,remove()
ae_adl_nested_if,ListMethod,append()
ae_adl_nested_if,ListMethod,pop()
ae_adl_nested_if,FileMethod,readline()
ae_adl_nested_if,FileMethod,close()
ae_adl_nested_if,FileMethod,read()
ae_adl_nested_if,Operator,=
ae_adl_nested_if,ComparisonOperator,LessOrEqual
ae_adl_nested_if,ComparisonOperator,Less
ae_adl_nested_if,ComparisonOperator,Larger
ae_adl_nested_if,ComparisonOperator,LargerOrEqual
ae_adl_nested_if,ComparisonOperator,==
ae_adl_nested_if,ComparisonOperator,NotEqual
ae_adl_nested_if,MembershipOperator,in
ae_adl_nested_if,LogicalOperator,and
ae_adl_nested_if,LogicalOperator,or
ae_adl_nested_if,LogicalOperator,not
ae_adl_nested_if,ArtithmeticOperator,//
ae_adl_nested_if,ArtithmeticOperator,-
ae_adl_nested_if,ArtithmeticOperator,+
ae_adl_nested_if,ArtithmeticOperator,/
ae_adl_nested_if,ArtithmeticOperator,**
ae_adl_nested_if,ArtithmeticOperator,Modulus
ae_adl_nested_if,ArtithmeticOperator,*
ae_adl_nested_if,Statement,ExpressionStatement
ae_adl_nested_if,ConditionalStatement,IfElifElseStatement
ae_adl_nested_if,ConditionalStatement,IfStatement
ae_adl_nested_if,ConditionalStatement,IfElseStatement
ae_adl_nested_if,ConditionalStatement,IfElifStatement
ae_adl_nested_if,ImportStatement,Import
ae_adl_nested_if,ImportStatement,ImportFrom
ae_adl_nested_if,JumpStatement,PassStatement
ae_adl_nested_if,JumpStatement,BreakStatement
ae_adl_nested_if,JumpStatement,ContinueStatement
ae_adl_nested_if,JumpStatement,ReturnStatement
ae_adl_nested_if,IterationStatement,ForStatement
ae_adl_nested_if,IterationStatement,WhileStatement
ae_adl_nested_if,ExceptionHandlingStatement,TryStatement
ae_adl_nested_if,ExceptionHandlingStatement,RaiseStatement
ae_adl_nested_if,ExceptionHandlingStatement,AssertStatement
ae_adl_nested_if,AssignmentStatement,AugmentedAssignmentStatement
ae_adl_nested_if,DefinitionStatement,FunctionDefinition
ae_adl_nested_if,DefinitionStatement,ClassDefinition
ae_adl_nested_if,BuiltInFunction,dict()
ae_adl_nested_if,BuiltInFunction,str()
ae_adl_nested_if,BuiltInFunction,next()
ae_adl_nested_if,BuiltInFunction,input()
ae_adl_nested_if,BuiltInFunction,int()
ae_adl_nested_if,BuiltInFunction,max()
ae_adl_nested_if,BuiltInFunction,float()
ae_adl_nested_if,BuiltInFunction,set()
ae_adl_nested_if,BuiltInFunction,open()
ae_adl_nested_if,BuiltInFunction,range()
ae_adl_nested_if,BuiltInFunction,tuple()
ae_adl_nested_if,BuiltInFunction,abs()
ae_adl_nested_if,BuiltInFunction,round()
ae_adl_nested_if,BuiltInFunction,len()
ae_adl_nested_if,BuiltInFunction,min()
ae_adl_nested_if,BuiltInFunction,list()
ae_adl_for,SubscriptExpression,SlicingExpression
ae_adl_for,Call,FunctionCall
ae_adl_for,ArithmeticExpression,UnaryOperation
ae_adl_for,LogicalExpression,BooleanExpression
ae_adl_for,Literal,StringLiteral
ae_adl_for,Literal,BooleanLiteral
ae_adl_for,Literal,NoneLiteral
ae_adl_for,NumericLiteral,FloatLiteral
ae_adl_for,NumericLiteral,IntegerLiteral
ae_adl_for,LiteralCollection,TupleLiteral
ae_adl_for,LiteralCollection,SetLiteral
